placeDcid,placeName,Date:Count_Person_Years16Onwards_WorkedFromHome_WorkCommute_Employed,Value:Count_Person_Years16Onwards_WorkedFromHome_WorkCommute_Employed,Source:Count_Person_Years16Onwards_WorkedFromHome_WorkCommute_Employed
geoId/22003,Allen Parish,2022,316.52,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22005,Ascension Parish,2022,4578.824,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22007,Assumption Parish,2022,426.411,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22009,Avoyelles Parish,2022,465.12,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22011,Beauregard Parish,2022,478.467,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22013,Bienville Parish,2022,261.134,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22015,Bossier Parish,2022,3512.624,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22017,Caddo Parish,2022,4480.087,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22019,Calcasieu Parish,2022,4180.434,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22021,Caldwell Parish,2022,123.4,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22023,Cameron Parish,2022,55.682,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22025,Catahoula Parish,2022,264.684,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22027,Claiborne Parish,2022,123.36,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22029,Concordia Parish,2022,100.453,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22031,De Soto Parish,2022,254.825,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22033,East Baton Rouge Parish,2022,12993.793,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22035,East Carroll Parish,2022,19.476,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22037,East Feliciana Parish,2022,319.97,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22039,Evangeline Parish,2022,342.426,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22041,Franklin Parish,2022,260,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22043,Grant Parish,2022,192.65,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22045,Iberia Parish,2022,1656.538,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22047,Iberville Parish,2022,588.441,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22049,Jackson Parish,2022,214.148,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22051,Jefferson Parish,2022,12861.828,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22053,Jefferson Davis Parish,2022,361.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22055,Lafayette Parish,2022,9086.532,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22057,Lafourche Parish,2022,1560.812,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22059,La Salle Parish,2022,138.116,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22061,Lincoln Parish,2022,2071.08,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22063,Livingston Parish,2022,3504.492,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22065,Madison Parish,2022,66.746,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22067,Morehouse Parish,2022,229.9,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22069,Natchitoches Parish,2022,378.378,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22071,Orleans Parish,2022,19370.912,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22073,Ouachita Parish,2022,4106.032,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22075,Plaquemines Parish,2022,285.012,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22077,Pointe Coupee Parish,2022,109.704,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22079,Rapides Parish,2022,2074.534,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22081,Red River Parish,2022,19.943,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22083,Richland Parish,2022,349.492,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22085,Sabine Parish,2022,303.828,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22087,St. Bernard Parish,2022,962.364,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22089,St. Charles Parish,2022,1511.685,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22091,St. Helena Parish,2022,77.028,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22093,St. James Parish,2022,480.095,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22095,St. John the Baptist Parish,2022,875.95,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22097,St. Landry Parish,2022,1708.461,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22099,St. Martin Parish,2022,1280.064,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22101,St. Mary Parish,2022,688.896,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22103,St. Tammany Parish,2022,13470.738,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22105,Tangipahoa Parish,2022,3040.038,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22107,Tensas Parish,2022,20.772,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22109,Terrebonne Parish,2022,1480.128,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22111,Union Parish,2022,231.536,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22113,Vermilion Parish,2022,1098.678,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22115,Vernon Parish,2022,985.402,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22117,Washington Parish,2022,473.396,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22119,Webster Parish,2022,912.563,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22121,West Baton Rouge Parish,2022,386.539,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22123,West Carroll Parish,2022,42.648,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22125,West Feliciana Parish,2022,239.596,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/22127,Winn Parish,2022,316.008,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/23001,Androscoggin County,2022,5962.3,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/23003,Aroostook County,2022,1979.32,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/23005,Cumberland County,2022,27538.133,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/23007,Franklin County,2022,1271.217,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/23009,Hancock County,2022,2933.388,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/23011,Kennebec County,2022,7108.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/23013,Knox County,2022,2442.099,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/23015,Lincoln County,2022,1679.532,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/23017,Oxford County,2022,2659.904,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/23019,Penobscot County,2022,6787.458,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/23021,Piscataquis County,2022,528.732,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/23023,Sagadahoc County,2022,2133.365,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/23025,Somerset County,2022,2192.454,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/23027,Waldo County,2022,2341.95,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/23029,Washington County,2022,1037.904,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/23031,York County,2022,14100.175,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24001,Allegany County,2022,1801.935,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24003,Anne Arundel County,2022,44776.594,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24005,Baltimore County,2022,50282.974,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24009,Calvert County,2022,6240.52,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24011,Caroline County,2022,851.526,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24013,Carroll County,2022,12334.658,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24015,Cecil County,2022,4247.024,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24017,Charles County,2022,9753.38,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24019,Dorchester County,2022,998.308,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24021,Frederick County,2022,23321.714,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24023,Garrett County,2022,1315.017,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24025,Harford County,2022,15638.888,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24027,Howard County,2022,33494.378,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24029,Kent County,2022,820.71,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24031,Montgomery County,2022,120715.866,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24033,Prince George's County,2022,65522.849,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24035,Queen Anne's County,2022,2980.388,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24037,St. Mary's County,2022,7956.96,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24039,Somerset County,2022,638.928,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24041,Talbot County,2022,2380.503,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24043,Washington County,2022,6935.643,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24045,Wicomico County,2022,3131.186,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24047,Worcester County,2022,2339.543,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/24510,Baltimore,2022,36261.07,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/25001,Barnstable County,2022,14586.064,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/25003,Berkshire County,2022,6523.44,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/25005,Bristol County,2022,24806.484,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/25007,Dukes County,2022,1784.868,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/25009,Essex County,2022,52327.81,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/25011,Franklin County,2022,4845.005,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/25013,Hampden County,2022,18051.4,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/25015,Hampshire County,2022,10811.088,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/25017,Middlesex County,2022,170933.206,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/25019,Nantucket County,2022,764.054,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/25021,Norfolk County,2022,67523.232,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/25023,Plymouth County,2022,34121.344,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/25025,Suffolk County,2022,63742.35,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/25027,Worcester County,2022,54955.186,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26001,Alcona County,2022,289.464,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26003,Alger County,2022,259.896,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26005,Allegan County,2022,4157.912,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26007,Alpena County,2022,832.51,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26009,Antrim County,2022,1037.52,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26011,Arenac County,2022,415.587,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26013,Baraga County,2022,126.205,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26015,Barry County,2022,2248.419,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26017,Bay County,2022,3212.116,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26019,Benzie County,2022,734.235,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26021,Berrien County,2022,5983.106,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26023,Branch County,2022,944.45,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26025,Calhoun County,2022,3722.816,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26027,Cass County,2022,1151.745,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26029,Charlevoix County,2022,1068.636,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26031,Cheboygan County,2022,879.35,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26033,Chippewa County,2022,1007.76,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26035,Clare County,2022,921.404,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26037,Clinton County,2022,4701.334,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26039,Crawford County,2022,245.52,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26041,Delta County,2022,754.29,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26043,Dickinson County,2022,904.75,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26045,Eaton County,2022,6372.949,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26047,Emmet County,2022,1276.952,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26049,Genesee County,2022,12586.29,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26051,Gladwin County,2022,666.563,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26053,Gogebic County,2022,392.47,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26055,Grand Traverse County,2022,5633.91,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26057,Gratiot County,2022,1157.958,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26059,Hillsdale County,2022,1673.99,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26061,Houghton County,2022,1424.625,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26063,Huron County,2022,922.806,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26065,Ingham County,2022,17662.336,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26067,Ionia County,2022,2158.56,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26069,Iosco County,2022,529.54,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26071,Iron County,2022,336.452,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26073,Isabella County,2022,1624.185,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26075,Jackson County,2022,5549.391,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26077,Kalamazoo County,2022,12002.487,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26079,Kalkaska County,2022,386.776,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26081,Kent County,2022,36296.1,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26083,Keweenaw County,2022,108.36,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26085,Lake County,2022,224.295,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26087,Lapeer County,2022,2926.57,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26089,Leelanau County,2022,1392.09,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26091,Lenawee County,2022,3128.78,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26093,Livingston County,2022,11762.289,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26095,Luce County,2022,114.777,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26097,Mackinac County,2022,372.969,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26099,Macomb County,2022,40577.088,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26101,Manistee County,2022,781.87,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26103,Marquette County,2022,1707.888,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26105,Mason County,2022,939.4,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26107,Mecosta County,2022,882.468,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26109,Menominee County,2022,612.306,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26111,Midland County,2022,3476.247,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26113,Missaukee County,2022,301.928,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26115,Monroe County,2022,4809.438,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26117,Montcalm County,2022,1422.5,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26119,Montmorency County,2022,221.165,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26121,Muskegon County,2022,3920.02,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26123,Newaygo County,2022,1360.576,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26125,Oakland County,2022,100137.905,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26127,Oceana County,2022,605.556,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26129,Ogemaw County,2022,486.33,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26131,Ontonagon County,2022,169.32,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26133,Osceola County,2022,419.287,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26135,Oscoda County,2022,315.404,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26137,Otsego County,2022,898.326,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26139,Ottawa County,2022,11910.435,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26141,Presque Isle County,2022,415.26,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/26143,Roscommon County,2022,748.505,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
