placeDcid,placeName,Date:Percent_Person_WithMentalHealthNotGood,Value:Percent_Person_WithMentalHealthNotGood,Source:Percent_Person_WithMentalHealthNotGood,Date:Percent_Person_WithPhysicalHealthNotGood,Value:Percent_Person_WithPhysicalHealthNotGood,Source:Percent_Person_WithPhysicalHealthNotGood,Date:Percent_Person_18OrMoreYears_WithPoorGeneralHealth,Value:Percent_Person_18OrMoreYears_WithPoorGeneralHealth,Source:Percent_Person_18OrMoreYears_WithPoorGeneralHealth,Date:Percent_Person_WithStroke,Value:Percent_Person_WithStroke,Source:Percent_Person_WithStroke
geoId/12099,Palm Beach County,2022,17.1,https://www.cdc.gov/places/index.html,2022,12.3,https://www.cdc.gov/places/index.html,2022,17.9,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/12101,Pasco County,2022,18.4,https://www.cdc.gov/places/index.html,2022,11.9,https://www.cdc.gov/places/index.html,2022,15.6,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/12103,Pinellas County,2022,19.4,https://www.cdc.gov/places/index.html,2022,13.2,https://www.cdc.gov/places/index.html,2022,17.7,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/12105,Polk County,2022,19.6,https://www.cdc.gov/places/index.html,2022,14.8,https://www.cdc.gov/places/index.html,2022,21.7,https://www.cdc.gov/places/index.html,2022,3.7,https://www.cdc.gov/places/index.html
geoId/12107,Putnam County,2022,22,https://www.cdc.gov/places/index.html,2022,17,https://www.cdc.gov/places/index.html,2022,24.6,https://www.cdc.gov/places/index.html,2022,4.4,https://www.cdc.gov/places/index.html
geoId/12109,St. Johns County,2022,15.5,https://www.cdc.gov/places/index.html,2022,9.1,https://www.cdc.gov/places/index.html,2022,11.3,https://www.cdc.gov/places/index.html,2022,2.3,https://www.cdc.gov/places/index.html
geoId/12111,St. Lucie County,2022,18.8,https://www.cdc.gov/places/index.html,2022,13.2,https://www.cdc.gov/places/index.html,2022,19,https://www.cdc.gov/places/index.html,2022,3.4,https://www.cdc.gov/places/index.html
geoId/12113,Santa Rosa County,2022,17.7,https://www.cdc.gov/places/index.html,2022,11.9,https://www.cdc.gov/places/index.html,2022,16,https://www.cdc.gov/places/index.html,2022,3.1,https://www.cdc.gov/places/index.html
geoId/12115,Sarasota County,2022,17.2,https://www.cdc.gov/places/index.html,2022,10.6,https://www.cdc.gov/places/index.html,2022,13.6,https://www.cdc.gov/places/index.html,2022,2.7,https://www.cdc.gov/places/index.html
geoId/12117,Seminole County,2022,16.8,https://www.cdc.gov/places/index.html,2022,11,https://www.cdc.gov/places/index.html,2022,14.6,https://www.cdc.gov/places/index.html,2022,2.7,https://www.cdc.gov/places/index.html
geoId/12119,Sumter County,2022,16.8,https://www.cdc.gov/places/index.html,2022,11.3,https://www.cdc.gov/places/index.html,2022,14.9,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/12121,Suwannee County,2022,20.3,https://www.cdc.gov/places/index.html,2022,14.9,https://www.cdc.gov/places/index.html,2022,20.5,https://www.cdc.gov/places/index.html,2022,3.9,https://www.cdc.gov/places/index.html
geoId/12123,Taylor County,2022,20.2,https://www.cdc.gov/places/index.html,2022,15.4,https://www.cdc.gov/places/index.html,2022,21.7,https://www.cdc.gov/places/index.html,2022,4.2,https://www.cdc.gov/places/index.html
geoId/12125,Union County,2022,20,https://www.cdc.gov/places/index.html,2022,15.2,https://www.cdc.gov/places/index.html,2022,22.6,https://www.cdc.gov/places/index.html,2022,4,https://www.cdc.gov/places/index.html
geoId/12127,Volusia County,2022,18.6,https://www.cdc.gov/places/index.html,2022,12.3,https://www.cdc.gov/places/index.html,2022,16.4,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/12129,Wakulla County,2022,19.5,https://www.cdc.gov/places/index.html,2022,12.6,https://www.cdc.gov/places/index.html,2022,16.6,https://www.cdc.gov/places/index.html,2022,3.2,https://www.cdc.gov/places/index.html
geoId/12131,Walton County,2022,18.8,https://www.cdc.gov/places/index.html,2022,12.4,https://www.cdc.gov/places/index.html,2022,16,https://www.cdc.gov/places/index.html,2022,3,https://www.cdc.gov/places/index.html
geoId/12133,Washington County,2022,21.5,https://www.cdc.gov/places/index.html,2022,15.9,https://www.cdc.gov/places/index.html,2022,22.9,https://www.cdc.gov/places/index.html,2022,4.1,https://www.cdc.gov/places/index.html
geoId/13001,Appling County,2022,19.4,https://www.cdc.gov/places/index.html,2022,15.4,https://www.cdc.gov/places/index.html,2022,22.2,https://www.cdc.gov/places/index.html,2022,4,https://www.cdc.gov/places/index.html
geoId/13003,Atkinson County,2022,20.1,https://www.cdc.gov/places/index.html,2022,18,https://www.cdc.gov/places/index.html,2022,28.3,https://www.cdc.gov/places/index.html,2022,4.9,https://www.cdc.gov/places/index.html
geoId/13005,Bacon County,2022,21.2,https://www.cdc.gov/places/index.html,2022,16.6,https://www.cdc.gov/places/index.html,2022,23.9,https://www.cdc.gov/places/index.html,2022,4.1,https://www.cdc.gov/places/index.html
geoId/13007,Baker County,2022,18.4,https://www.cdc.gov/places/index.html,2022,15.4,https://www.cdc.gov/places/index.html,2022,23.7,https://www.cdc.gov/places/index.html,2022,4.6,https://www.cdc.gov/places/index.html
geoId/13009,Baldwin County,2022,19,https://www.cdc.gov/places/index.html,2022,14.5,https://www.cdc.gov/places/index.html,2022,21.9,https://www.cdc.gov/places/index.html,2022,4.2,https://www.cdc.gov/places/index.html
geoId/13011,Banks County,2022,21,https://www.cdc.gov/places/index.html,2022,15.8,https://www.cdc.gov/places/index.html,2022,22.7,https://www.cdc.gov/places/index.html,2022,3.5,https://www.cdc.gov/places/index.html
geoId/13013,Barrow County,2022,17.9,https://www.cdc.gov/places/index.html,2022,12.9,https://www.cdc.gov/places/index.html,2022,17.7,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/13015,Bartow County,2022,18.1,https://www.cdc.gov/places/index.html,2022,13.3,https://www.cdc.gov/places/index.html,2022,18.5,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/13017,Ben Hill County,2022,21.4,https://www.cdc.gov/places/index.html,2022,18.1,https://www.cdc.gov/places/index.html,2022,28.1,https://www.cdc.gov/places/index.html,2022,4.9,https://www.cdc.gov/places/index.html
geoId/13019,Berrien County,2022,19.9,https://www.cdc.gov/places/index.html,2022,16,https://www.cdc.gov/places/index.html,2022,22.7,https://www.cdc.gov/places/index.html,2022,4.2,https://www.cdc.gov/places/index.html
geoId/13021,Bibb County,2022,19.1,https://www.cdc.gov/places/index.html,2022,15.4,https://www.cdc.gov/places/index.html,2022,23.2,https://www.cdc.gov/places/index.html,2022,4.5,https://www.cdc.gov/places/index.html
geoId/13023,Bleckley County,2022,18.8,https://www.cdc.gov/places/index.html,2022,13.6,https://www.cdc.gov/places/index.html,2022,19.6,https://www.cdc.gov/places/index.html,2022,3.6,https://www.cdc.gov/places/index.html
geoId/13025,Brantley County,2022,20.2,https://www.cdc.gov/places/index.html,2022,15.9,https://www.cdc.gov/places/index.html,2022,22.4,https://www.cdc.gov/places/index.html,2022,3.9,https://www.cdc.gov/places/index.html
geoId/13027,Brooks County,2022,20.5,https://www.cdc.gov/places/index.html,2022,17,https://www.cdc.gov/places/index.html,2022,26.7,https://www.cdc.gov/places/index.html,2022,4.8,https://www.cdc.gov/places/index.html
geoId/13029,Bryan County,2022,16.9,https://www.cdc.gov/places/index.html,2022,11.6,https://www.cdc.gov/places/index.html,2022,15.2,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/13031,Bulloch County,2022,18.1,https://www.cdc.gov/places/index.html,2022,13.5,https://www.cdc.gov/places/index.html,2022,19,https://www.cdc.gov/places/index.html,2022,3.7,https://www.cdc.gov/places/index.html
geoId/13033,Burke County,2022,19.7,https://www.cdc.gov/places/index.html,2022,14.9,https://www.cdc.gov/places/index.html,2022,23,https://www.cdc.gov/places/index.html,2022,4.2,https://www.cdc.gov/places/index.html
geoId/13035,Butts County,2022,18.7,https://www.cdc.gov/places/index.html,2022,14.2,https://www.cdc.gov/places/index.html,2022,21.1,https://www.cdc.gov/places/index.html,2022,3.8,https://www.cdc.gov/places/index.html
geoId/13037,Calhoun County,2022,20,https://www.cdc.gov/places/index.html,2022,17.5,https://www.cdc.gov/places/index.html,2022,30.6,https://www.cdc.gov/places/index.html,2022,5.4,https://www.cdc.gov/places/index.html
geoId/13039,Camden County,2022,19,https://www.cdc.gov/places/index.html,2022,14.2,https://www.cdc.gov/places/index.html,2022,20.1,https://www.cdc.gov/places/index.html,2022,3.6,https://www.cdc.gov/places/index.html
geoId/13043,Candler County,2022,20.8,https://www.cdc.gov/places/index.html,2022,17.4,https://www.cdc.gov/places/index.html,2022,26.7,https://www.cdc.gov/places/index.html,2022,4.5,https://www.cdc.gov/places/index.html
geoId/13045,Carroll County,2022,17.3,https://www.cdc.gov/places/index.html,2022,12.7,https://www.cdc.gov/places/index.html,2022,17.6,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/13047,Catoosa County,2022,18.3,https://www.cdc.gov/places/index.html,2022,12.4,https://www.cdc.gov/places/index.html,2022,15.8,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/13049,Charlton County,2022,19.1,https://www.cdc.gov/places/index.html,2022,15.8,https://www.cdc.gov/places/index.html,2022,24.6,https://www.cdc.gov/places/index.html,2022,4.5,https://www.cdc.gov/places/index.html
geoId/13051,Chatham County,2022,16.6,https://www.cdc.gov/places/index.html,2022,11.8,https://www.cdc.gov/places/index.html,2022,17,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/13053,Chattahoochee County,2022,18.6,https://www.cdc.gov/places/index.html,2022,15.4,https://www.cdc.gov/places/index.html,2022,22.8,https://www.cdc.gov/places/index.html,2022,4.4,https://www.cdc.gov/places/index.html
geoId/13055,Chattooga County,2022,20.6,https://www.cdc.gov/places/index.html,2022,16.4,https://www.cdc.gov/places/index.html,2022,24.3,https://www.cdc.gov/places/index.html,2022,4.1,https://www.cdc.gov/places/index.html
geoId/13057,Cherokee County,2022,16,https://www.cdc.gov/places/index.html,2022,11.5,https://www.cdc.gov/places/index.html,2022,15.5,https://www.cdc.gov/places/index.html,2022,2.8,https://www.cdc.gov/places/index.html
geoId/13059,Clarke County,2022,17.6,https://www.cdc.gov/places/index.html,2022,14.4,https://www.cdc.gov/places/index.html,2022,20.8,https://www.cdc.gov/places/index.html,2022,4.1,https://www.cdc.gov/places/index.html
geoId/13061,Clay County,2022,18.5,https://www.cdc.gov/places/index.html,2022,14.6,https://www.cdc.gov/places/index.html,2022,22.8,https://www.cdc.gov/places/index.html,2022,4.4,https://www.cdc.gov/places/index.html
geoId/13063,Clayton County,2022,18.7,https://www.cdc.gov/places/index.html,2022,14.9,https://www.cdc.gov/places/index.html,2022,25.1,https://www.cdc.gov/places/index.html,2022,4.5,https://www.cdc.gov/places/index.html
geoId/13065,Clinch County,2022,22,https://www.cdc.gov/places/index.html,2022,18.4,https://www.cdc.gov/places/index.html,2022,28.2,https://www.cdc.gov/places/index.html,2022,4.9,https://www.cdc.gov/places/index.html
geoId/13067,Cobb County,2022,14.1,https://www.cdc.gov/places/index.html,2022,9.6,https://www.cdc.gov/places/index.html,2022,12.9,https://www.cdc.gov/places/index.html,2022,2.6,https://www.cdc.gov/places/index.html
geoId/13069,Coffee County,2022,19.5,https://www.cdc.gov/places/index.html,2022,16.3,https://www.cdc.gov/places/index.html,2022,24.4,https://www.cdc.gov/places/index.html,2022,4.3,https://www.cdc.gov/places/index.html
geoId/13071,Colquitt County,2022,20.5,https://www.cdc.gov/places/index.html,2022,16.9,https://www.cdc.gov/places/index.html,2022,26.5,https://www.cdc.gov/places/index.html,2022,4.4,https://www.cdc.gov/places/index.html
geoId/13073,Columbia County,2022,17.4,https://www.cdc.gov/places/index.html,2022,12.4,https://www.cdc.gov/places/index.html,2022,17.4,https://www.cdc.gov/places/index.html,2022,3.2,https://www.cdc.gov/places/index.html
geoId/13075,Cook County,2022,20.3,https://www.cdc.gov/places/index.html,2022,16.1,https://www.cdc.gov/places/index.html,2022,24.5,https://www.cdc.gov/places/index.html,2022,4.3,https://www.cdc.gov/places/index.html
geoId/13077,Coweta County,2022,16.8,https://www.cdc.gov/places/index.html,2022,11.6,https://www.cdc.gov/places/index.html,2022,15.8,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/13079,Crawford County,2022,19,https://www.cdc.gov/places/index.html,2022,14.4,https://www.cdc.gov/places/index.html,2022,20.4,https://www.cdc.gov/places/index.html,2022,3.8,https://www.cdc.gov/places/index.html
geoId/13081,Crisp County,2022,19.7,https://www.cdc.gov/places/index.html,2022,15.4,https://www.cdc.gov/places/index.html,2022,23.3,https://www.cdc.gov/places/index.html,2022,4.3,https://www.cdc.gov/places/index.html
geoId/13083,Dade County,2022,17.8,https://www.cdc.gov/places/index.html,2022,12.5,https://www.cdc.gov/places/index.html,2022,16.5,https://www.cdc.gov/places/index.html,2022,3,https://www.cdc.gov/places/index.html
geoId/13085,Dawson County,2022,15.5,https://www.cdc.gov/places/index.html,2022,11,https://www.cdc.gov/places/index.html,2022,14.6,https://www.cdc.gov/places/index.html,2022,2.8,https://www.cdc.gov/places/index.html
geoId/13087,Decatur County,2022,19.1,https://www.cdc.gov/places/index.html,2022,15.7,https://www.cdc.gov/places/index.html,2022,23.8,https://www.cdc.gov/places/index.html,2022,4.5,https://www.cdc.gov/places/index.html
geoId/13089,DeKalb County,2022,16,https://www.cdc.gov/places/index.html,2022,11.9,https://www.cdc.gov/places/index.html,2022,17.7,https://www.cdc.gov/places/index.html,2022,3.6,https://www.cdc.gov/places/index.html
geoId/13091,Dodge County,2022,18.5,https://www.cdc.gov/places/index.html,2022,14.3,https://www.cdc.gov/places/index.html,2022,21,https://www.cdc.gov/places/index.html,2022,4,https://www.cdc.gov/places/index.html
geoId/13093,Dooly County,2022,18.5,https://www.cdc.gov/places/index.html,2022,14.8,https://www.cdc.gov/places/index.html,2022,23.8,https://www.cdc.gov/places/index.html,2022,4.3,https://www.cdc.gov/places/index.html
geoId/13095,Dougherty County,2022,19.7,https://www.cdc.gov/places/index.html,2022,15.9,https://www.cdc.gov/places/index.html,2022,25.6,https://www.cdc.gov/places/index.html,2022,5.2,https://www.cdc.gov/places/index.html
geoId/13097,Douglas County,2022,17.2,https://www.cdc.gov/places/index.html,2022,12.7,https://www.cdc.gov/places/index.html,2022,19.5,https://www.cdc.gov/places/index.html,2022,3.6,https://www.cdc.gov/places/index.html
geoId/13099,Early County,2022,19.9,https://www.cdc.gov/places/index.html,2022,15.8,https://www.cdc.gov/places/index.html,2022,25.2,https://www.cdc.gov/places/index.html,2022,4.6,https://www.cdc.gov/places/index.html
geoId/13101,Echols County,2022,18.6,https://www.cdc.gov/places/index.html,2022,14.6,https://www.cdc.gov/places/index.html,2022,21.5,https://www.cdc.gov/places/index.html,2022,3.5,https://www.cdc.gov/places/index.html
geoId/13103,Effingham County,2022,17.4,https://www.cdc.gov/places/index.html,2022,11.6,https://www.cdc.gov/places/index.html,2022,16.1,https://www.cdc.gov/places/index.html,2022,2.8,https://www.cdc.gov/places/index.html
geoId/13105,Elbert County,2022,20.2,https://www.cdc.gov/places/index.html,2022,15.4,https://www.cdc.gov/places/index.html,2022,22.9,https://www.cdc.gov/places/index.html,2022,4,https://www.cdc.gov/places/index.html
geoId/13107,Emanuel County,2022,20.6,https://www.cdc.gov/places/index.html,2022,16.4,https://www.cdc.gov/places/index.html,2022,25.7,https://www.cdc.gov/places/index.html,2022,4.4,https://www.cdc.gov/places/index.html
geoId/13109,Evans County,2022,21,https://www.cdc.gov/places/index.html,2022,17.3,https://www.cdc.gov/places/index.html,2022,27.1,https://www.cdc.gov/places/index.html,2022,4.6,https://www.cdc.gov/places/index.html
geoId/13111,Fannin County,2022,20.4,https://www.cdc.gov/places/index.html,2022,14.9,https://www.cdc.gov/places/index.html,2022,20.1,https://www.cdc.gov/places/index.html,2022,3.5,https://www.cdc.gov/places/index.html
geoId/13113,Fayette County,2022,15.4,https://www.cdc.gov/places/index.html,2022,10,https://www.cdc.gov/places/index.html,2022,13,https://www.cdc.gov/places/index.html,2022,2.6,https://www.cdc.gov/places/index.html
geoId/13115,Floyd County,2022,19.5,https://www.cdc.gov/places/index.html,2022,15.4,https://www.cdc.gov/places/index.html,2022,22.6,https://www.cdc.gov/places/index.html,2022,4.1,https://www.cdc.gov/places/index.html
geoId/13117,Forsyth County,2022,13.5,https://www.cdc.gov/places/index.html,2022,9.4,https://www.cdc.gov/places/index.html,2022,11.9,https://www.cdc.gov/places/index.html,2022,2.2,https://www.cdc.gov/places/index.html
geoId/13119,Franklin County,2022,20.4,https://www.cdc.gov/places/index.html,2022,15.4,https://www.cdc.gov/places/index.html,2022,21.8,https://www.cdc.gov/places/index.html,2022,3.7,https://www.cdc.gov/places/index.html
geoId/13121,Fulton County,2022,14.3,https://www.cdc.gov/places/index.html,2022,10.2,https://www.cdc.gov/places/index.html,2022,14,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/13123,Gilmer County,2022,17.8,https://www.cdc.gov/places/index.html,2022,12.9,https://www.cdc.gov/places/index.html,2022,17.2,https://www.cdc.gov/places/index.html,2022,3.1,https://www.cdc.gov/places/index.html
geoId/13125,Glascock County,2022,19.2,https://www.cdc.gov/places/index.html,2022,14.4,https://www.cdc.gov/places/index.html,2022,19.8,https://www.cdc.gov/places/index.html,2022,3.7,https://www.cdc.gov/places/index.html
geoId/13127,Glynn County,2022,17.3,https://www.cdc.gov/places/index.html,2022,12.4,https://www.cdc.gov/places/index.html,2022,16.9,https://www.cdc.gov/places/index.html,2022,3.2,https://www.cdc.gov/places/index.html
