placeDcid,placeName,Date:Monthly_Median_GrossRent_HousingUnit,Value:Monthly_Median_GrossRent_HousingUnit,Source:Monthly_Median_GrossRent_HousingUnit
geoId/20119,Meade County,2022,736,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20121,Miami County,2022,1034,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20123,Mitchell County,2022,668,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20125,Montgomery County,2022,747,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20127,Morris County,2022,706,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20129,Morton County,2022,653,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20131,Nemaha County,2022,780,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20133,Neosho County,2022,623,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20135,Ness County,2022,606,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20137,Norton County,2022,722,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20139,Osage County,2022,781,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20141,Osborne County,2022,618,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20143,Ottawa County,2022,717,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20145,Pawnee County,2022,769,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20147,Phillips County,2022,601,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20149,Pottawatomie County,2022,1009,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20151,Pratt County,2022,763,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20153,Rawlins County,2022,695,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20155,Reno County,2022,828,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20157,Republic County,2022,656,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20159,Rice County,2022,711,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20161,Riley County,2022,1016,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20163,Rooks County,2022,676,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20165,Rush County,2022,724,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20167,Russell County,2022,757,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20169,Saline County,2022,869,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20171,Scott County,2022,642,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20173,Sedgwick County,2022,937,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20175,Seward County,2022,827,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20177,Shawnee County,2022,942,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20179,Sheridan County,2022,622,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20181,Sherman County,2022,827,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20183,Smith County,2022,564,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20185,Stafford County,2022,598,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20187,Stanton County,2022,825,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20189,Stevens County,2022,899,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20191,Sumner County,2022,838,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20193,Thomas County,2022,742,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20195,Trego County,2022,646,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20197,Wabaunsee County,2022,790,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20199,Wallace County,2022,564,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20201,Washington County,2022,540,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20203,Wichita County,2022,683,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20205,Wilson County,2022,725,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20207,Woodson County,2022,584,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/20209,Wyandotte County,2022,1043,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21001,Adair County,2022,725,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21003,Allen County,2022,831,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21005,Anderson County,2022,839,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21007,Ballard County,2022,758,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21009,Barren County,2022,745,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21011,Bath County,2022,566,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21013,Bell County,2022,608,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21015,Boone County,2022,1177,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21017,Bourbon County,2022,761,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21019,Boyd County,2022,796,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21021,Boyle County,2022,762,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21023,Bracken County,2022,744,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21025,Breathitt County,2022,501,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21027,Breckinridge County,2022,697,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21029,Bullitt County,2022,947,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21031,Butler County,2022,650,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21033,Caldwell County,2022,706,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21035,Calloway County,2022,770,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21037,Campbell County,2022,979,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21039,Carlisle County,2022,764,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21041,Carroll County,2022,806,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21043,Carter County,2022,708,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21045,Casey County,2022,618,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21047,Christian County,2022,984,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21049,Clark County,2022,858,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21051,Clay County,2022,642,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21053,Clinton County,2022,605,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21055,Crittenden County,2022,670,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21057,Cumberland County,2022,516,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21059,Daviess County,2022,890,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21061,Edmonson County,2022,672,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21063,Elliott County,2022,625,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21065,Estill County,2022,665,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21067,Fayette County,2022,1065,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21069,Fleming County,2022,684,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21071,Floyd County,2022,740,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21073,Franklin County,2022,902,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21075,Fulton County,2022,622,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21077,Gallatin County,2022,815,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21079,Garrard County,2022,825,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21081,Grant County,2022,835,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21083,Graves County,2022,662,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21085,Grayson County,2022,636,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21087,Green County,2022,610,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21089,Greenup County,2022,824,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21091,Hancock County,2022,785,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21093,Hardin County,2022,909,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21095,Harlan County,2022,625,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21097,Harrison County,2022,710,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21099,Hart County,2022,658,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21101,Henderson County,2022,775,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21103,Henry County,2022,863,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21105,Hickman County,2022,755,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21107,Hopkins County,2022,815,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21109,Jackson County,2022,652,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21111,Jefferson County,2022,1045,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21113,Jessamine County,2022,972,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21115,Johnson County,2022,714,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21117,Kenton County,2022,961,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21119,Knott County,2022,635,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21121,Knox County,2022,623,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21123,LaRue County,2022,816,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21125,Laurel County,2022,772,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21127,Lawrence County,2022,735,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21129,Lee County,2022,567,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21131,Leslie County,2022,550,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21133,Letcher County,2022,625,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21135,Lewis County,2022,690,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21137,Lincoln County,2022,678,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21139,Livingston County,2022,849,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21141,Logan County,2022,683,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21143,Lyon County,2022,689,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21145,McCracken County,2022,849,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21147,McCreary County,2022,580,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21149,McLean County,2022,534,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21151,Madison County,2022,826,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21153,Magoffin County,2022,623,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21155,Marion County,2022,687,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21157,Marshall County,2022,742,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21159,Martin County,2022,695,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21161,Mason County,2022,697,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21163,Meade County,2022,929,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21165,Menifee County,2022,646,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21167,Mercer County,2022,720,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21169,Metcalfe County,2022,585,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21171,Monroe County,2022,654,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21173,Montgomery County,2022,775,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21175,Morgan County,2022,681,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21177,Muhlenberg County,2022,658,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21179,Nelson County,2022,913,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21181,Nicholas County,2022,661,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21183,Ohio County,2022,760,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21185,Oldham County,2022,1113,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21187,Owen County,2022,827,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21189,Owsley County,2021,343,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21191,Pendleton County,2022,838,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21193,Perry County,2022,735,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21195,Pike County,2022,826,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21197,Powell County,2022,693,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21199,Pulaski County,2022,810,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21201,Robertson County,2022,625,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21203,Rockcastle County,2022,685,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21205,Rowan County,2022,759,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21207,Russell County,2022,611,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21209,Scott County,2022,1098,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21211,Shelby County,2022,939,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21213,Simpson County,2022,968,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21215,Spencer County,2022,927,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21217,Taylor County,2022,708,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21219,Todd County,2022,789,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21221,Trigg County,2022,639,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21223,Trimble County,2022,894,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21225,Union County,2022,735,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21227,Warren County,2022,942,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21229,Washington County,2022,782,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21231,Wayne County,2022,676,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21233,Webster County,2022,710,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21235,Whitley County,2022,692,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21237,Wolfe County,2022,440,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/21239,Woodford County,2022,936,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22001,Acadia Parish,2022,719,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22003,Allen Parish,2022,734,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22005,Ascension Parish,2022,1230,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22007,Assumption Parish,2022,766,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22009,Avoyelles Parish,2022,749,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22011,Beauregard Parish,2022,867,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22013,Bienville Parish,2022,541,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22015,Bossier Parish,2022,1101,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22017,Caddo Parish,2022,927,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22019,Calcasieu Parish,2022,1025,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22021,Caldwell Parish,2022,801,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22025,Catahoula Parish,2022,712,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22027,Claiborne Parish,2022,626,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22029,Concordia Parish,2022,772,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22031,De Soto Parish,2022,660,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22033,East Baton Rouge Parish,2022,1081,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22035,East Carroll Parish,2022,724,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22037,East Feliciana Parish,2022,678,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22039,Evangeline Parish,2022,667,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22041,Franklin Parish,2022,701,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22043,Grant Parish,2022,816,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22045,Iberia Parish,2022,846,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22047,Iberville Parish,2022,803,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22049,Jackson Parish,2022,703,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22051,Jefferson Parish,2022,1121,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22053,Jefferson Davis Parish,2022,787,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22055,Lafayette Parish,2022,986,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22057,Lafourche Parish,2022,873,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22059,La Salle Parish,2022,646,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22061,Lincoln Parish,2022,817,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22063,Livingston Parish,2022,1130,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22065,Madison Parish,2022,603,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22067,Morehouse Parish,2022,714,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22069,Natchitoches Parish,2022,786,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22071,Orleans Parish,2022,1162,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22073,Ouachita Parish,2022,886,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22075,Plaquemines Parish,2022,1559,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22077,Pointe Coupee Parish,2022,843,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22079,Rapides Parish,2022,925,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22081,Red River Parish,2022,710,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22083,Richland Parish,2022,772,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/22085,Sabine Parish,2022,659,https://data.census.gov/table/ACSDT5Y2022.B25031
