placeDcid,placeName,Date:Count_Person,Value:Count_Person,Source:Count_Person
geoId/21175,Morgan County,2022,14146,https://www2.census.gov/programs-surveys/popest/tables
geoId/21177,Muhlenberg County,2022,30696,https://www2.census.gov/programs-surveys/popest/tables
geoId/21179,Nelson County,2022,47359,https://www2.census.gov/programs-surveys/popest/tables
geoId/21181,Nicholas County,2022,7786,https://www2.census.gov/programs-surveys/popest/tables
geoId/21183,Ohio County,2022,23496,https://www2.census.gov/programs-surveys/popest/tables
geoId/21185,Oldham County,2022,69444,https://www2.census.gov/programs-surveys/popest/tables
geoId/21187,Owen County,2022,11294,https://www2.census.gov/programs-surveys/popest/tables
geoId/21189,Owsley County,2022,3958,https://www2.census.gov/programs-surveys/popest/tables
geoId/21191,Pendleton County,2022,14703,https://www2.census.gov/programs-surveys/popest/tables
geoId/21193,Perry County,2022,27367,https://www2.census.gov/programs-surveys/popest/tables
geoId/21195,Pike County,2022,56317,https://www2.census.gov/programs-surveys/popest/tables
geoId/21197,Powell County,2022,13041,https://www2.census.gov/programs-surveys/popest/tables
geoId/21199,Pulaski County,2022,65767,https://www2.census.gov/programs-surveys/popest/tables
geoId/21201,Robertson County,2022,2247,https://www2.census.gov/programs-surveys/popest/tables
geoId/21203,Rockcastle County,2022,16225,https://www2.census.gov/programs-surveys/popest/tables
geoId/21205,Rowan County,2022,24372,https://www2.census.gov/programs-surveys/popest/tables
geoId/21207,Russell County,2022,18185,https://www2.census.gov/programs-surveys/popest/tables
geoId/21209,Scott County,2022,59077,https://www2.census.gov/programs-surveys/popest/tables
geoId/21211,Shelby County,2022,48842,https://www2.census.gov/programs-surveys/popest/tables
geoId/21213,Simpson County,2022,19948,https://www2.census.gov/programs-surveys/popest/tables
geoId/21215,Spencer County,2022,20212,https://www2.census.gov/programs-surveys/popest/tables
geoId/21217,Taylor County,2022,26396,https://www2.census.gov/programs-surveys/popest/tables
geoId/21219,Todd County,2022,12394,https://www2.census.gov/programs-surveys/popest/tables
geoId/21221,Trigg County,2022,14348,https://www2.census.gov/programs-surveys/popest/tables
geoId/21223,Trimble County,2022,8527,https://www2.census.gov/programs-surveys/popest/tables
geoId/21225,Union County,2022,13104,https://www2.census.gov/programs-surveys/popest/tables
geoId/21227,Warren County,2022,140046,https://www2.census.gov/programs-surveys/popest/tables
geoId/21229,Washington County,2022,12060,https://www2.census.gov/programs-surveys/popest/tables
geoId/21231,Wayne County,2022,19634,https://www2.census.gov/programs-surveys/popest/tables
geoId/21233,Webster County,2022,12739,https://www2.census.gov/programs-surveys/popest/tables
geoId/21235,Whitley County,2022,36908,https://www2.census.gov/programs-surveys/popest/tables
geoId/21237,Wolfe County,2022,6416,https://www2.census.gov/programs-surveys/popest/tables
geoId/21239,Woodford County,2022,27053,https://www2.census.gov/programs-surveys/popest/tables
geoId/22001,Acadia Parish,2022,56725,https://www2.census.gov/programs-surveys/popest/tables
geoId/22003,Allen Parish,2022,22287,https://www2.census.gov/programs-surveys/popest/tables
geoId/22005,Ascension Parish,2022,130485,https://www2.census.gov/programs-surveys/popest/tables
geoId/22007,Assumption Parish,2022,20463,https://www2.census.gov/programs-surveys/popest/tables
geoId/22009,Avoyelles Parish,2022,38715,https://www2.census.gov/programs-surveys/popest/tables
geoId/22011,Beauregard Parish,2022,36624,https://www2.census.gov/programs-surveys/popest/tables
geoId/22013,Bienville Parish,2022,12612,https://www2.census.gov/programs-surveys/popest/tables
geoId/22015,Bossier Parish,2022,129153,https://www2.census.gov/programs-surveys/popest/tables
geoId/22017,Caddo Parish,2022,228934,https://www2.census.gov/programs-surveys/popest/tables
geoId/22019,Calcasieu Parish,2022,202288,https://www2.census.gov/programs-surveys/popest/tables
geoId/22021,Caldwell Parish,2022,9493,https://www2.census.gov/programs-surveys/popest/tables
geoId/22023,Cameron Parish,2022,4896,https://www2.census.gov/programs-surveys/popest/tables
geoId/22025,Catahoula Parish,2022,8604,https://www2.census.gov/programs-surveys/popest/tables
geoId/22027,Claiborne Parish,2022,13849,https://www2.census.gov/programs-surveys/popest/tables
geoId/22029,Concordia Parish,2022,18026,https://www2.census.gov/programs-surveys/popest/tables
geoId/22031,De Soto Parish,2022,26856,https://www2.census.gov/programs-surveys/popest/tables
geoId/22033,East Baton Rouge Parish,2022,450091,https://www2.census.gov/programs-surveys/popest/tables
geoId/22035,East Carroll Parish,2022,6939,https://www2.census.gov/programs-surveys/popest/tables
geoId/22037,East Feliciana Parish,2022,19208,https://www2.census.gov/programs-surveys/popest/tables
geoId/22039,Evangeline Parish,2022,32033,https://www2.census.gov/programs-surveys/popest/tables
geoId/22041,Franklin Parish,2022,19358,https://www2.census.gov/programs-surveys/popest/tables
geoId/22043,Grant Parish,2022,22040,https://www2.census.gov/programs-surveys/popest/tables
geoId/22045,Iberia Parish,2022,68320,https://www2.census.gov/programs-surveys/popest/tables
geoId/22047,Iberville Parish,2022,29613,https://www2.census.gov/programs-surveys/popest/tables
geoId/22049,Jackson Parish,2022,14816,https://www2.census.gov/programs-surveys/popest/tables
geoId/22051,Jefferson Parish,2022,426030,https://www2.census.gov/programs-surveys/popest/tables
geoId/22053,Jefferson Davis Parish,2022,31929,https://www2.census.gov/programs-surveys/popest/tables
geoId/22055,Lafayette Parish,2022,247714,https://www2.census.gov/programs-surveys/popest/tables
geoId/22057,Lafourche Parish,2022,95751,https://www2.census.gov/programs-surveys/popest/tables
geoId/22059,La Salle Parish,2022,14821,https://www2.census.gov/programs-surveys/popest/tables
geoId/22061,Lincoln Parish,2022,47980,https://www2.census.gov/programs-surveys/popest/tables
geoId/22063,Livingston Parish,2022,148056,https://www2.census.gov/programs-surveys/popest/tables
geoId/22065,Madison Parish,2022,9480,https://www2.census.gov/programs-surveys/popest/tables
geoId/22067,Morehouse Parish,2022,24414,https://www2.census.gov/programs-surveys/popest/tables
geoId/22069,Natchitoches Parish,2022,36648,https://www2.census.gov/programs-surveys/popest/tables
geoId/22071,Orleans Parish,2022,369917,https://www2.census.gov/programs-surveys/popest/tables
geoId/22073,Ouachita Parish,2022,157704,https://www2.census.gov/programs-surveys/popest/tables
geoId/22075,Plaquemines Parish,2022,22618,https://www2.census.gov/programs-surveys/popest/tables
geoId/22077,Pointe Coupee Parish,2022,20212,https://www2.census.gov/programs-surveys/popest/tables
geoId/22079,Rapides Parish,2022,127028,https://www2.census.gov/programs-surveys/popest/tables
geoId/22081,Red River Parish,2022,7465,https://www2.census.gov/programs-surveys/popest/tables
geoId/22083,Richland Parish,2022,19784,https://www2.census.gov/programs-surveys/popest/tables
geoId/22085,Sabine Parish,2022,21974,https://www2.census.gov/programs-surveys/popest/tables
geoId/22087,St. Bernard Parish,2022,44419,https://www2.census.gov/programs-surveys/popest/tables
geoId/22089,St. Charles Parish,2022,51058,https://www2.census.gov/programs-surveys/popest/tables
geoId/22091,St. Helena Parish,2022,10789,https://www2.census.gov/programs-surveys/popest/tables
geoId/22093,St. James Parish,2022,19388,https://www2.census.gov/programs-surveys/popest/tables
geoId/22095,St. John the Baptist Parish,2022,39955,https://www2.census.gov/programs-surveys/popest/tables
geoId/22097,St. Landry Parish,2022,81679,https://www2.census.gov/programs-surveys/popest/tables
geoId/22099,St. Martin Parish,2022,51249,https://www2.census.gov/programs-surveys/popest/tables
geoId/22101,St. Mary Parish,2022,47819,https://www2.census.gov/programs-surveys/popest/tables
geoId/22103,St. Tammany Parish,2022,273237,https://www2.census.gov/programs-surveys/popest/tables
geoId/22105,Tangipahoa Parish,2022,136799,https://www2.census.gov/programs-surveys/popest/tables
geoId/22107,Tensas Parish,2022,3814,https://www2.census.gov/programs-surveys/popest/tables
geoId/22109,Terrebonne Parish,2022,104632,https://www2.census.gov/programs-surveys/popest/tables
geoId/22111,Union Parish,2022,20729,https://www2.census.gov/programs-surveys/popest/tables
geoId/22113,Vermilion Parish,2022,56953,https://www2.census.gov/programs-surveys/popest/tables
geoId/22115,Vernon Parish,2022,46870,https://www2.census.gov/programs-surveys/popest/tables
geoId/22117,Washington Parish,2022,44991,https://www2.census.gov/programs-surveys/popest/tables
geoId/22119,Webster Parish,2022,35527,https://www2.census.gov/programs-surveys/popest/tables
geoId/22121,West Baton Rouge Parish,2022,28034,https://www2.census.gov/programs-surveys/popest/tables
geoId/22123,West Carroll Parish,2022,9481,https://www2.census.gov/programs-surveys/popest/tables
geoId/22125,West Feliciana Parish,2022,15396,https://www2.census.gov/programs-surveys/popest/tables
geoId/22127,Winn Parish,2022,13251,https://www2.census.gov/programs-surveys/popest/tables
geoId/23001,Androscoggin County,2022,113225,https://www2.census.gov/programs-surveys/popest/tables
geoId/23003,Aroostook County,2022,67322,https://www2.census.gov/programs-surveys/popest/tables
geoId/23005,Cumberland County,2022,308837,https://www2.census.gov/programs-surveys/popest/tables
geoId/23007,Franklin County,2022,30595,https://www2.census.gov/programs-surveys/popest/tables
geoId/23009,Hancock County,2022,56549,https://www2.census.gov/programs-surveys/popest/tables
geoId/23011,Kennebec County,2022,126535,https://www2.census.gov/programs-surveys/popest/tables
geoId/23013,Knox County,2022,41179,https://www2.census.gov/programs-surveys/popest/tables
geoId/23015,Lincoln County,2022,36285,https://www2.census.gov/programs-surveys/popest/tables
geoId/23017,Oxford County,2022,59458,https://www2.census.gov/programs-surveys/popest/tables
geoId/23019,Penobscot County,2022,154728,https://www2.census.gov/programs-surveys/popest/tables
geoId/23021,Piscataquis County,2022,17403,https://www2.census.gov/programs-surveys/popest/tables
geoId/23023,Sagadahoc County,2022,37372,https://www2.census.gov/programs-surveys/popest/tables
geoId/23025,Somerset County,2022,51118,https://www2.census.gov/programs-surveys/popest/tables
geoId/23027,Waldo County,2022,40255,https://www2.census.gov/programs-surveys/popest/tables
geoId/23029,Washington County,2022,31527,https://www2.census.gov/programs-surveys/popest/tables
geoId/23031,York County,2022,216950,https://www2.census.gov/programs-surveys/popest/tables
geoId/24001,Allegany County,2022,67266,https://www2.census.gov/programs-surveys/popest/tables
geoId/24003,Anne Arundel County,2022,593347,https://www2.census.gov/programs-surveys/popest/tables
geoId/24005,Baltimore County,2022,845986,https://www2.census.gov/programs-surveys/popest/tables
geoId/24009,Calvert County,2022,94559,https://www2.census.gov/programs-surveys/popest/tables
geoId/24011,Caroline County,2022,33427,https://www2.census.gov/programs-surveys/popest/tables
geoId/24013,Carroll County,2022,175472,https://www2.census.gov/programs-surveys/popest/tables
geoId/24015,Cecil County,2022,104870,https://www2.census.gov/programs-surveys/popest/tables
geoId/24017,Charles County,2022,170111,https://www2.census.gov/programs-surveys/popest/tables
geoId/24019,Dorchester County,2022,32583,https://www2.census.gov/programs-surveys/popest/tables
geoId/24021,Frederick County,2022,287540,https://www2.census.gov/programs-surveys/popest/tables
geoId/24023,Garrett County,2022,28588,https://www2.census.gov/programs-surveys/popest/tables
geoId/24025,Harford County,2022,263815,https://www2.census.gov/programs-surveys/popest/tables
geoId/24027,Howard County,2022,335366,https://www2.census.gov/programs-surveys/popest/tables
geoId/24029,Kent County,2022,19295,https://www2.census.gov/programs-surveys/popest/tables
geoId/24031,Montgomery County,2022,1053067,https://www2.census.gov/programs-surveys/popest/tables
geoId/24033,Prince George's County,2022,946980,https://www2.census.gov/programs-surveys/popest/tables
geoId/24035,Queen Anne's County,2022,51720,https://www2.census.gov/programs-surveys/popest/tables
geoId/24037,St. Mary's County,2022,114783,https://www2.census.gov/programs-surveys/popest/tables
geoId/24039,Somerset County,2022,24608,https://www2.census.gov/programs-surveys/popest/tables
geoId/24041,Talbot County,2022,37814,https://www2.census.gov/programs-surveys/popest/tables
geoId/24043,Washington County,2022,155257,https://www2.census.gov/programs-surveys/popest/tables
geoId/24045,Wicomico County,2022,104486,https://www2.census.gov/programs-surveys/popest/tables
geoId/24047,Worcester County,2022,53934,https://www2.census.gov/programs-surveys/popest/tables
geoId/24510,Baltimore,2022,569107,https://www2.census.gov/programs-surveys/popest/tables
geoId/25001,Barnstable County,2022,232078,https://www2.census.gov/programs-surveys/popest/tables
geoId/25003,Berkshire County,2022,127547,https://www2.census.gov/programs-surveys/popest/tables
geoId/25005,Bristol County,2022,579744,https://www2.census.gov/programs-surveys/popest/tables
geoId/25007,Dukes County,2022,20962,https://www2.census.gov/programs-surveys/popest/tables
geoId/25009,Essex County,2022,806499,https://www2.census.gov/programs-surveys/popest/tables
geoId/25011,Franklin County,2022,70995,https://www2.census.gov/programs-surveys/popest/tables
geoId/25013,Hampden County,2022,460758,https://www2.census.gov/programs-surveys/popest/tables
geoId/25015,Hampshire County,2022,162518,https://www2.census.gov/programs-surveys/popest/tables
geoId/25017,Middlesex County,2022,1616794,https://www2.census.gov/programs-surveys/popest/tables
geoId/25019,Nantucket County,2022,14443,https://www2.census.gov/programs-surveys/popest/tables
