placeDcid,placeName,Date:Count_Person_Years16Onwards_Bicycle_WorkCommute_Employed,Value:Count_Person_Years16Onwards_Bicycle_WorkCommute_Employed,Source:Count_Person_Years16Onwards_Bicycle_WorkCommute_Employed,Date:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,Value:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,Source:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,Date:Count_Person_Years16Onwards_DroveAlone_WorkCommute_Employed,Value:Count_Person_Years16Onwards_DroveAlone_WorkCommute_Employed,Source:Count_Person_Years16Onwards_DroveAlone_WorkCommute_Employed,Date:Count_Person_Years16Onwards_PublicTransportationExcludingTaxicab_WorkCommute_Employed,Value:Count_Person_Years16Onwards_PublicTransportationExcludingTaxicab_WorkCommute_Employed,Source:Count_Person_Years16Onwards_PublicTransportationExcludingTaxicab_WorkCommute_Employed,Date:Count_Person_Years16Onwards_Walked_WorkCommute_Employed,Value:Count_Person_Years16Onwards_Walked_WorkCommute_Employed,Source:Count_Person_Years16Onwards_Walked_WorkCommute_Employed
geoId/13037,Calhoun County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1391.416,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1240.312,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6.296,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,42.498,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13039,Camden County,2022,153.444,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,21712.326,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,19691.98,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,204.592,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1150.83,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13043,Candler County,2022,22.145,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4189.834,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3684.928,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,44.29,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13045,Carroll County,2022,54.488,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,48494.32,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,42010.248,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,272.44,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,817.32,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13047,Catoosa County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,29775.057,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,27323.373,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,32.259,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,96.777,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13049,Charlton County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4807.209,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4717.911,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13051,Chatham County,2022,1002.855,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,122634.84,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,107305.485,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2148.975,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3295.095,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13053,Chattahoochee County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3717.35,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3168.326,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,234.479,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1326.808,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13055,Chattooga County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,8506.082,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7627.061,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,8.879,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,62.153,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13057,Cherokee County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,111149.689,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,99464.365,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,278.222,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,695.555,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13059,Clarke County,2022,684.684,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,49919.688,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,44691.192,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1493.856,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2925.468,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13061,Clay County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,967.779,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,807.033,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,49.545,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13063,Clayton County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,116569.13,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,99454.356,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4312.384,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,943.334,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13065,Clinch County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2102.544,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1964.384,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,75.36,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,80.384,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13067,Cobb County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,311264.464,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,281582.028,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2406.684,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4412.254,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13069,Coffee County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,16041.168,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,14985.828,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,17.589,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,263.835,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13071,Colquitt County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,17406.345,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,15461.715,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,305.04,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,266.91,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13073,Columbia County,2022,75.125,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,68063.25,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,62128.375,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,150.25,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,225.375,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13075,Cook County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7405.466,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6334.332,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7.706,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,69.354,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13077,Coweta County,2022,72.084,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,61631.82,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,56297.604,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,360.42,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,720.84,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13079,Crawford County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4311.16,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3981.768,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,38.752,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9.688,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13081,Crisp County,2022,66.52,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7550.02,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6676.945,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,16.63,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13083,Dade County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5923.44,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5480.048,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,270.192,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13085,Dawson County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,11228.28,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9931.681,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,187.138,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13087,Decatur County,2022,54.51,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,10193.37,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,8961.444,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,32.706,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,141.726,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13089,DeKalb County,2022,757.282,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,282466.186,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,246116.65,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,18932.05,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,4543.692,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13091,Dodge County,2022,7.62,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7040.88,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6347.46,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,53.34,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,53.34,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13093,Dooly County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3519.604,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3187.934,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,81.942,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,54.628,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13095,Dougherty County,2022,65.874,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,29544.489,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,26119.041,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,428.181,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,658.74,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13097,Douglas County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,59005.787,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,53320.153,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,485.359,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,346.685,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13099,Early County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3865.52,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3262.06,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,12.66,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,80.18,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13101,Echols County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1661.474,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1600.642,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5.703,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,161.585,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13103,Effingham County,2022,30.689,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,28939.727,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,26791.497,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,153.445,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,184.134,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13105,Elbert County,2022,33.76,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7545.36,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6667.6,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,8.44,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,185.68,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13107,Emanuel County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,8102.61,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6870.375,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,26.595,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,106.38,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13109,Evans County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3737.774,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3286.002,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,221.624,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13111,Fannin County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,8545.68,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7535.736,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9.711,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,165.087,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13113,Fayette County,2022,54.097,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,43548.085,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,39977.683,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,324.582,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,270.485,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13115,Floyd County,2022,85.302,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,38428.551,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,34120.8,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,85.302,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1322.181,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13117,Forsyth County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,92253.6,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,84181.41,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,640.65,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,640.65,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13119,Franklin County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,8501.216,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,7391.544,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,159.868,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13121,Fulton County,2022,2207.156,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,370802.208,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,339902.024,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,28693.028,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,13242.936,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13123,Gilmer County,2022,13.217,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,12053.904,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9833.448,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,39.651,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,118.953,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13125,Glascock County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1239.704,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,1211.412,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6.43,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13127,Glynn County,2022,147.716,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,32977.597,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,29395.484,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,73.858,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,406.219,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13129,Gordon County,2022,78.264,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,23870.52,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,21183.456,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,26.088,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,260.88,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13131,Grady County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,10080.6,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,8077.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,116.6,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13133,Greene County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,6469.551,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,5866.888,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,58.088,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13135,Gwinnett County,2022,464.985,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,386402.535,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,334324.215,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3254.895,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,3254.895,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13137,Habersham County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,18594,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,16052.82,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,165.28,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13139,Hall County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,85595.342,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,73019.261,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,584.934,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,974.89,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13141,Hancock County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2205.39,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,2092.92,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,17.115,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13143,Haralson County,2022,68.905,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,12485.586,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,10914.552,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,27.562,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13145,Harris County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,14097.88,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,12709.925,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,15.595,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,187.14,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/13147,Hart County,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,9964.188,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,8765.406,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,0,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801,2022,219.96,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
